,generation,best_fitness,min_fitness,average_fitness,std_fitness,test_fitness,experiment_id,repetition,config,count_better,count_worse
96,46,0.16837957998114989,7.827902127537426e-05,0.07078498483129138,0.047734115891524265,0.06876466356517148,10,1,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 1}",2295,2203
97,47,0.16837957998114989,7.827902127537426e-05,0.06744428169365917,0.04973088265135864,0.06876466356517148,10,1,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 1}",2295,2203
98,48,0.16837957998114989,3.2536703896502556e-05,0.058825349606718744,0.05135818695396437,0.06876466356517148,10,1,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 1}",2295,2203
99,49,0.16837957998114989,1.356957979045803e-05,0.056673660149312306,0.04529500231967524,0.06876466356517148,10,1,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 1}",2295,2203
100,0,0.07190575805002825,1.356957979045803e-05,0.01143171298081098,0.014379907338397047,0.12562537992157202,10,2,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 2}",2385,2137
101,1,0.07190575805002825,6.232449021384381e-16,0.013948681526881558,0.01551311543130377,0.12562537992157202,10,2,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 2}",2385,2137
102,2,0.07333484715261304,1.2040300767436537e-05,0.019340962670311802,0.01810976669850626,0.04601792673770653,10,2,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 2}",2385,2137
103,3,0.08687012205069386,0.00021625346711387603,0.0267346358579073,0.0216708997563355,9.063200804621742e-16,10,2,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 2}",2385,2137
104,4,0.08687012205069386,7.256214972115208e-05,0.026894517324368757,0.020891061565121848,9.063200804621742e-16,10,2,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 2}",2385,2137
105,5,0.08687012205069386,3.143036271245386e-06,0.028702915843085753,0.02223288427069887,9.063200804621742e-16,10,2,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 2}",2385,2137
106,6,0.08739042105782441,3.143036271245386e-06,0.027686081063436587,0.023530423810644692,0.12562537992157202,10,2,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 2}",2385,2137
107,7,0.08739042105782441,2.723947181737696e-06,0.02447619283088382,0.02054559693230304,0.12562537992157202,10,2,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 2}",2385,2137
108,8,0.08739042105782441,4.290012929824804e-05,0.025036492519438815,0.022492045093798655,0.12562537992157202,10,2,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 2}",2385,2137
109,9,0.1304484460167822,1.356957979045803e-05,0.031257503261693215,0.02672432033367571,0.06876466356517148,10,2,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 2}",2385,2137
110,10,0.1304484460167822,1.356957979045803e-05,0.034408610770665884,0.02726844374841861,0.06876466356517148,10,2,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 2}",2385,2137
111,11,0.1304484460167822,3.2536703896502556e-05,0.04234246786137507,0.03377023741581839,0.06876466356517148,10,2,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 2}",2385,2137
112,12,0.1304484460167822,1.356957979045803e-05,0.03991236467888095,0.03416977470679543,0.06876466356517148,10,2,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 2}",2385,2137
113,13,0.1304484460167822,5.514778287443675e-06,0.04235845130393583,0.03389461001965086,0.06876466356517148,10,2,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 2}",2385,2137
114,14,0.1304484460167822,2.5383490428103392e-05,0.03861916821643419,0.0297249990179624,0.06876466356517148,10,2,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 2}",2385,2137
115,15,0.1304484460167822,4.09297286671355e-05,0.03903012334599255,0.03065662394613167,0.06876466356517148,10,2,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 2}",2385,2137
116,16,0.15278486691933646,1.356957979045803e-05,0.043405265441136445,0.031252480893613564,0.06876466356517148,10,2,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 2}",2385,2137
117,17,0.15278486691933646,0.00021625346711387603,0.045904728252636404,0.03504777700483672,0.06876466356517148,10,2,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 2}",2385,2137
118,18,0.15278486691933646,5.514778287443675e-06,0.05264764728732676,0.03579233027539421,0.06876466356517148,10,2,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 2}",2385,2137
119,19,0.15278486691933646,0.00017182947129474737,0.051121401928134726,0.03497519812590146,0.06876466356517148,10,2,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 2}",2385,2137
120,20,0.15278486691933646,0.00048318135702285925,0.05223198521725178,0.036402331146484036,0.06876466356517148,10,2,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 2}",2385,2137
121,21,0.15278486691933646,2.723947181737696e-06,0.045604992969747175,0.03486071169810814,0.06876466356517148,10,2,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 2}",2385,2137
122,22,0.15278486691933646,1.113148687615448e-05,0.0560113001211283,0.039419135546571255,0.06876466356517148,10,2,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 2}",2385,2137
123,23,0.15278486691933646,4.09297286671355e-05,0.05652158976067837,0.038937594895092895,0.06876466356517148,10,2,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 2}",2385,2137
124,24,0.15278486691933646,0.00020485392158005666,0.05090140927822657,0.04089315989436962,0.06876466356517148,10,2,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 2}",2385,2137
125,25,0.1638964857340963,4.09297286671355e-05,0.055415704799115055,0.038726072376399655,0.12562537992157202,10,2,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 2}",2385,2137
126,26,0.1638964857340963,1.356957979045803e-05,0.05923310578812301,0.04045246526648776,0.12562537992157202,10,2,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 2}",2385,2137
127,27,0.1638964857340963,0.0004462945456119166,0.06581161894712376,0.04181179891393368,0.12562537992157202,10,2,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 2}",2385,2137
128,28,0.1638964857340963,6.232449021384381e-16,0.06306482480921535,0.04320859680711244,0.12562537992157202,10,2,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 2}",2385,2137
129,29,0.1638964857340963,0.00048318135702285925,0.06219043674530034,0.03739478964535619,0.12562537992157202,10,2,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 2}",2385,2137
130,30,0.1638964857340963,1.356957979045803e-05,0.06170336180562835,0.0421818331153122,0.12562537992157202,10,2,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 2}",2385,2137
131,31,0.1638964857340963,1.356957979045803e-05,0.06216854222882368,0.04098562374180851,0.12562537992157202,10,2,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 2}",2385,2137
132,32,0.1638964857340963,1.356957979045803e-05,0.06181452780789593,0.04186292429990001,0.12562537992157202,10,2,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 2}",2385,2137
133,33,0.1638964857340963,4.09297286671355e-05,0.0643459242960787,0.041374250697537564,0.12562537992157202,10,2,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 2}",2385,2137
134,34,0.1750134064790136,3.143036271245386e-06,0.06862307971225458,0.04137367530853564,0.12562537992157202,10,2,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 2}",2385,2137
135,35,0.1750134064790136,4.09297286671355e-05,0.06325149817813172,0.045663300966443596,0.12562537992157202,10,2,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 2}",2385,2137
136,36,0.1750134064790136,2.5383490428103392e-05,0.059340047427386244,0.05075874948598667,0.12562537992157202,10,2,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 2}",2385,2137
137,37,0.1750134064790136,0.00048318135702285925,0.07183826071486756,0.04825223176098186,0.12562537992157202,10,2,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 2}",2385,2137
138,38,0.1750134064790136,0.00048318135702285925,0.06717392948040246,0.04701049140960407,0.12562537992157202,10,2,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 2}",2385,2137
139,39,0.1750134064790136,0.00048318135702285925,0.07159013529136786,0.04232795396238096,0.12562537992157202,10,2,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 2}",2385,2137
140,40,0.1750134064790136,4.09297286671355e-05,0.06852522074469712,0.04559035286679049,0.12562537992157202,10,2,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 2}",2385,2137
141,41,0.1750134064790136,0.001189881934774749,0.08027252417341714,0.044846690907578965,0.12562537992157202,10,2,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 2}",2385,2137
142,42,0.1750134064790136,0.00031796836904549107,0.0834573976454542,0.04620926040201927,0.12562537992157202,10,2,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 2}",2385,2137
143,43,0.1750134064790136,2.5383490428103392e-05,0.09708352536591124,0.050373745520445073,0.12562537992157202,10,2,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 2}",2385,2137
144,44,0.1750134064790136,0.0017472033477151472,0.09677991967614676,0.05064148517542618,0.12562537992157202,10,2,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 2}",2385,2137
145,45,0.1861644292134593,5.514778287443675e-06,0.1094207830903253,0.04515094628404451,0.06876466356517148,10,2,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 2}",2385,2137
146,46,0.1861644292134593,0.00031796836904549107,0.10732777181985302,0.050771196870009756,0.06876466356517148,10,2,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 2}",2385,2137
147,47,0.1861644292134593,7.827902127537426e-05,0.10367207345812723,0.0547671287668125,0.06876466356517148,10,2,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 2}",2385,2137
148,48,0.1861644292134593,2.5383490428103392e-05,0.1036320430247553,0.06196267647833209,0.06876466356517148,10,2,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 2}",2385,2137
149,49,0.1861644292134593,0.00048318135702285925,0.1147240826802945,0.05370362093270401,0.06876466356517148,10,2,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 2}",2385,2137
150,0,0.10240165761238675,1.356957979045803e-05,0.014086362276665319,0.01887479421511055,0.2308851707288921,10,3,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 3}",2246,2222
151,1,0.10240165761238675,2.723947181737696e-06,0.014724795218141778,0.018238361603327126,0.2308851707288921,10,3,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 3}",2246,2222
152,2,0.10240165761238675,0.0,0.02027808609770991,0.023717467013993018,0.2308851707288921,10,3,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 3}",2246,2222
153,3,0.10240165761238675,2.5383490428103392e-05,0.02428928994390256,0.024814964932094962,0.2308851707288921,10,3,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 3}",2246,2222
154,4,0.10240165761238675,6.232449021384381e-16,0.02122739808494262,0.023433513639689613,0.2308851707288921,10,3,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 3}",2246,2222
155,5,0.12192167197528198,3.143036271245386e-06,0.021096002206575478,0.024738257491420845,0.005063146134285324,10,3,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 3}",2246,2222
156,6,0.12192167197528198,5.514778287443675e-06,0.016802831089879164,0.019830628779827216,0.005063146134285324,10,3,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 3}",2246,2222
157,7,0.12192167197528198,0.0,0.02015002550199272,0.02586832313834924,0.005063146134285324,10,3,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 3}",2246,2222
158,8,0.12192167197528198,2.723947181737696e-06,0.020128760545636677,0.026359446203800773,0.005063146134285324,10,3,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 3}",2246,2222
159,9,0.12192167197528198,6.232449021384381e-16,0.026236333196032677,0.03243199395135083,0.005063146134285324,10,3,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 3}",2246,2222
160,10,0.1519902438675522,1.2040300767436537e-05,0.026805470861239074,0.03357844249931338,0.08170416594551018,10,3,"{'population_size': 100, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 10, 'repetition': 3}",2246,2222
